code	product_name_de	quantity	categories_tags	ingredients_text_de
4061458088145	Dessert im Gläschen - Erdbeere-Pistazie	60 g	en:desserts	
4061458088190	Dessert im Gläschen - Cheesecake und rote Früchte	60 g	en:desserts	
4061458142748	Dessert im Gläschen - Schokolade-Eierlikör	60 g	en:desserts	
4061458088152	Dessert im Gläschen - Kaffee	60 g	en:desserts	Zucker, Sahne, Magermilch, pflanzliche Fette (Palm, Palmkern), Trinkwasser, Weizenmehl, Kakaomasse, 1,6 % Ethylalkohol, Rapsöl, Instant-Kaffee, Gelatine (Rind), Kakaopulver, Stärke (Mais), Emulgatoren (Lecithine (Soja), Mono - und Diglyceride von Speisefettsäuren), Speisesalz, Backtriebmittel (Diphosphate, Natriumcarbonate), fettarmes Kakaopulver, Butterreinfett, natürliches Vanillearoma.
4061464641297	Butter Chicken	800 g	en:meats-and-their-products,en:meals,en:meals-with-meat,en:rice-dishes,en:poultry-meals,en:meals-with-chicken,de:gekühlte-fertiggerichte	Wasser, Tomatenstücke 23% (Tomaten, Tomatensaft, Speisesalz, Festigungsmittel: Calciumchlorid; Säuerungsmittel: Citronensäure), Reis, Hähnchenbrustfilet 6,8%, Basmatireis 3,6%, Kokosnussmilch (Kokosnussextrakt, Wasser, Emulgator: Polysorbat 60), Joghurt, Butter 0,89 %, Honig, Paprika, Rapsöl, Zwiebeln, Knoblauch, Gewürze, Zitronensaft aus Zitronensaftkonzentrat, Speisesalz, Zucker, Curry 0,09% (enthält Senf), Kaliumiodat.
4061458138956	Blätterteig-Minis - Käse & Schinken	300 g	en:meals,en:puff-pastry-meals,en:puff-pastries-with-ham-and-cheese,de:gefrorene-fertiggerichte	
4061461772345	GeNuss-Mix - Pausenfüller	200 g	de:trockenfrucht-nuss-mischung	Cashewkerne 30 %, gesüßte Sauerkrischen 20 % (Sauerkirschen, Zucker, Sonnenblumenöl), Mandeln 20 %, gesüßte Cranberries 15 % (Cranberries, Zucker, Sonnenblumenöl), gesüßte Blaubeeren 15 % (Blaubeeren, Zucker, Sonnenblumenöl).
4061462000737	Frucht-Hafersnack - Apfel-Zimt	190 g	de:fruchtzubereitungen	Äpfel (58,0%), Wasser, Haferflocken (15,0%), Zucker, Säuerungsmittel: Citronensäure, Zimt, Antioxidationsmittel: Ascorbinsäure.
4061458013956	Kuvertüre zartbitter	150g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:cooking-helpers,en:dark-chocolates,en:pastry-helpers,de:kuvertüre	
4061462358609	Bodenhaltung Eier	18pcs	en:farming-products,en:eggs,en:chicken-eggs,en:barn-chicken-eggs	
4061458016346	Schnitzel	2pcs	en:meats-and-their-products,en:chicken-and-its-products,en:meat-preparations,en:breaded-products,en:breaded-meat-cutlets,en:chicken-preparations,en:breaded-chicken,en:breaded-chicken-cutlets	Hähnchenfleisch' (74%), Weizen - mehl, Rapsöl, Trinkwasser, Weizenstärke, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Glukosesirup, Gewürze (Paprika, Kurkuma, Pastinaken, Zwiebel, Liebstöckel, Zitrone, Knoblauch, Koriander, Pfeffer weiß, Muskat - nuss, Ingwer), Vollei', Hefe.
4061458138963	Blätterteig-Minis - Spinat & Käse	300 g	en:frozen-foods,en:meals,en:puff-pastry-meals,en:frozen-ready-made-meals	25,3% Spinat, WEIZENMEHL, Margarine (Palmfett, Wasser, Rapsöl, Emulgatoren (Lecithine, Mono - und Diglyceride von Speisefettsäuren), Salz, Säuerungsmittel: Citronensäure), Wasser, Lauch, 4,8% SALZLAKENKÄSE, Rapsöl, modifizierte Stärke, Reisflockengrieß, VOLLMILCHPULVER, Zucker, Paniermehl (WEIZENMEHL, Salz, Hefe), Würzmischung (jodiertes Speisesalz (Speisesalz, Kaliumiodat), Zucker, Gemüsebrühe (Gemüsepulver, Gemüseextrakt, Gewürzextrakte), Gewürze (enthält SELLERIE)), jodiertes Speisesalz (Speisesalz, Kaliumiodat), Gewürzsalz (jodiertes Speisesalz (Speisesalz, Kaliumiodat), Gewürze (enthält SELLERIE), Dextrose, Maltodextrin, Steinpilzpulver), Zwiebeln, Knoblauch, Pfeffer, VOLLEI.
4061458042192	Pommes		en:chips-and-fries,en:frozen-foods,en:frozen-fried-potatoes,en:fries	
4061458017985	Knusperente auf Gemüsebett	550g	en:meats-and-their-products,en:meals,en:meals-with-meat,en:poultry-meals,en:duck-dishes,de:gefrorene-fertiggerichte	49% Entenfleisch mit Haut, vorgegart (Entenfleisch, Trinkwasser, Speisesalz), 36 % Gemüse in veränderlichen Gewichtsanteilen (Mungobohnenkeime, Paprika, Karotten, gelbe Karotten, Bambussprossen, Zwiebeln, Sojabohnenkerne, Mais, Erbsen), Trinkwasser, 3 % Mu-Err-Pilze, Sojasauce (Trinkwasser, Sojabohnen, Weizen, Speisesalz), Stärke, kandierter Ingwer (Ingwer, Trinkwasser, Zucker), Honig, Sonnenblumenöl, Zucker, Gewürze (enthält Sellerie), Speisesalz, Laktose, Kräuter.
4047247120265	Eisbeinfleisch	200 g	en:meats-and-their-products,en:meats,en:meat-preparations	Schweinefleisch (63 %), Trinkwasser, Speisegelatine Eisbeinfleisch in Aspik, ohne Speck und Schwarte Dextrose, Antioxidationsmittel: Natriumascorbat, Gewürze Sief Schwein), jodiertes Speisesalz (Speisesalz, Kaliumjodat), lenthält Sellerie), Gewürzextrakte (Pfeffer, Piment, Lorbeer, Om Fleischgewichtsverlust durch Erhitzung während Net Min Dextrose, Antioxidationsmittel: Natriumascorbat, Gewürze Sieh halt Sellerie), Gewürzextrakte (Pfeffer. Piment, Lorbeer, Omr Phili 1681 Chilil, Konservierunasstoff: Natriumnitrit. Kann Spuren von Senf enthalten. der Herstellung. Www
4047247108072	Kochschinken	250g	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	
4047247081009		200 g		
4061461731533	Vegane Frikadellen		en:plant-based-foods-and-beverages,en:plant-based-foods,en:meat-alternatives,en:meat-analogues	54,5 % Erbseneiweiß, Kartoffeln, Weizenmehl, Vollkornhaferflocken, Zwiebeln, Meersalz, Knoblauch, Hefeextrakt, Karamellzucker, Kräuter, Weizengluten, Aroma, Gewürz, Sonnenblumenöl. Kann Spuren von Sellerie, Soja, Ei, Milch und Senf enthalten.
4061458268820	Salat Käse schinken	300g	en:meats-and-their-products,en:meals,en:meats,en:prepared-salads	
4061458102711	Grüne Erbsen Penne	250g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas	
4061461435325	Mini Donuts	162g	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:doughnuts	
2713665010229	nackenbraten	1kg		
4061463585837	Soße Schweinebraten	3pcs		
4061458026956	Shrimps in Cocktailsauce	200 g	en:seafood,en:crustaceans,en:shrimps	Shrimps (50 %) (Xiphopenaeus kroyeri), Rapsöl, Trinkwasser, Zucker, Branntweinessig,Tomatenmark (2 %), Eigelb, Stärke, Speisesalz, Senfsaaten, Gewürze Dill, Chili, Antoxidationsmittel: Natriummetabisulfit, Säuerungsmittel: Citronensäure, Verdickungsmittel: Guarkernmehl, Säureregulator: Natriumacetate.
4061459145199	Aperitivo	0,7 L	en:beverages,en:alcoholic-beverages	
4099200171432		62g	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries,en:waffles	
4061464512511	BBQ Brioche Burger Bun körnig	1pcs		
29067053	Bayerischer Leberkäse	400g	en:meats-and-their-products,en:meats,de:leberkäse	Schweinefleisch (80%), Trinkwasser, jodiertes Speisesalz (Speisesalz,Kaliumjodat), Gewürze, Dextrose, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit.
4061458138932	Blätterteig-Minis - Lachs & Spinat	300 g	en:frozen-foods,en:meals,en:puff-pastry-meals,en:frozen-ready-made-meals	WEIZENMEHL, Wasser, Margarine (Palmfett, Wasser, Rapsöl, Emulgatoren (Lecithine, Mono - und Diglyceride von Speisefettsäuren), Salz, Săuerungsmittel: Citronensäure), 10,7% WILDLACHS, 7% Spinat, 3,8% Räucherlachs (LACHS, Speisesalz, Buchenholzrauch), modifizierte Stärke.
4061458138949	Blätterteig-Minis - Garnele & Tomate	300g	en:meals,en:puff-pastry-meals,de:gefrorene-fertiggerichte	WEIZENMEHL, Wasser, Margarine (Palmfett, Wasser, Rapsöl, Emulgatoren (Lecithine, Mono - und Diglyceride von Speisefettsäuren), Salz, Säuerungsmittel: Citronensäure), 17,2 % Garnelen (GARNELEN, Speisesalz, Säuerungsmittel: Citronensäure, Antioxidationsmittel: NATRIUMMETABISULFIT), modifizierte Stärke, ALASKA-SEELACHS, 2,5 % To - matenmark, Zwiebeln, 1,7% Tomaten, Rapsöl, Paniermehl (WEIZENMEHL, Salz, Backtriebmittel Ammoniumcarbonate), SAHNE, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Zucker, Gewürzsalz (jodiertes Speisesalz (Speisesalz, Kaliumiodat), Gewürze (enthält SELLERIE), Dextrose, Maltodextrin, Steinpilzpulver), FRISCHKÄSE, saure SAHNE, Petersilie, Knoblauch, Branntweinessig, Pfeffer, VOLLEI.
4061462608629	Pengasius	540g		
4061463756152				
4061463756114				
4061458120111	Eierlikör	1pcs		
4088600187235				
4061458089708	Hähnchenspiesse Paprika	500g		
4061464111875	Chili con Carne - Jalapeno	400 g	en:meats-and-their-products,en:meals,en:meals-with-meat,en:chili-con-carne	
4061458013758	Hähnchenbrust-Filet-Roulade, gegart & gebraten	150 g	en:meats-and-their-products,en:prepared-meats,de:hähnchenbrustfilet-in-scheiben	Hähnchenbrustfilet (95 %), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Rapsöl, Dextrose, Gewürze (Knoblauch, Ingwer, Zwiebel, Pfeffer, Pastinake), Stabilisator: Triphosphate; Konservierungsstoff: Natriumnitrit; Antioxidationsmittel: Natriumascorbat.
4061461762537	Steinbeißerfilet	1pcs		
4061458272056	Koriander	1pcs		
4061458069670	Bauernschmaus Dose vegan	125g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads	Sojaeiweiß, Trinkwasser, Tofu Sonnenblumenöl, Senf (Wasser, Senfsaat', Branntweinessig', Meersalz, Gewürze¹, Kräuter'), Maisstärke, Räuchertofu (Sojabohnen', Trinkwasser, Sojasauce (Trinkwasser, Sojabohnen', Weizen', Meersalz), Festigungsmittel: Magnesiumchlorid, Calciumsulfat; Rauch), Gewürze, Apfel, Meersalz, Bio-Tofu Hele f (Sojabohnen, Trinkwasser, Festigungsmittel: Magnesiumchlorid, Calciumsulfat), Hefe), Sellerie' Kräuter aus kontrolliert biologischem Anbau/DE-ÖKO-001 EU-/Nicht-EU-Landwirtschaft
4061458190756	Soft Ice-Becher - Schokosauce	420ml / 225g	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Entrahmte Milch, Dextrose, Kokosöl, Zucker, Wasser, Glukose-Fruktose-Sirup, Fruktose, Molkenerzeugnis, 1,4% fettarmes Kakaopulver, Emulgator: Mono - und Diglyceride von Speisefettsäuren; modifizierte Maisstärke, Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; natürliches Vanillearoma, Speisesalz, Verdickungsmittel Xanthan.
4061458024983	Bio-Gouda in Scheiben	200 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:gouda	Milch, Speisesalz, Käsereikulturen, mikrobieller Labaustauschstoff,
4061458001861	Stolzenfels Sekt trocken	0,2 L	en:beverages,en:alcoholic-beverages,en:wines,en:sparkling-wines,en:champagnes,en:sekt	
4061458006828	Asia Gemüse Mungobohnen-Keime	1pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:sprouts	Mungobohnenkeime Zuaten, Wasser, Salz, Säuerungsmittel, Antioxidationsmittel
4061462341359	Studentenfutter - Exotic	200 g	de:nuss-frucht-mischung,de:studentenfutter	
4061458262675	Nektarinen	500 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:peaches,en:nectarines	
4061458069809	Vegane Bio-Streichcreme - Avocado	180g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads,en:salted-spreads,de:streichcreme	Trinkwasser, Sonnenblumenöl, Sonnenblumenkerne, Avocado, Zwiebeln, Apfelsaftkonzentrat, Gewürze, Apfelessig, Zitronensaftkonzentrat, Meersalz, Johannisbrotkernmehl
4061458014489	Genießer-Salami - Klassik	125 g	en:meats-and-their-products,en:meats,en:prepared-meats,en:cured-sausages,en:salami	
4061458227452	Aromatisiertes Olivenöl mit Gewürzen - Chili	250 ml	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:virgin-olive-oils,en:extra-virgin-olive-oils	
4061458227469	Aromatisiertes Olivenöl mit Gewürzen - Rosmarin	250 ml	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils	
4061461698263	Erdnüsse in der Schale, geröstet	400g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:nuts-and-their-products,en:nuts,en:roasted-nuts,en:peanuts,en:unshelled-peanuts	geröstete Erdnüsse
4061458047999	Flammkuchen Elsässer Art	260 g	en:meals,en:pizzas-pies-and-quiches,en:salted-pies,en:flammekueche	Weizenmehl, Wasser, 22 % Crème fraîche, 15 % geräucherter Speck (Schweinefleisch, Salz, Dextrose, Raucharoma, Säuerungsmittel: Citronensäure; Aroma, Antioxidationsmittel: Natriumisoascorbat; Konservierungsstoffe: Kaliumnitrat, Natriumnitrit; Gewürze, Rauch), 9 % Zwiebeln, Sonnenblumenöl, Saucenzubereitung (Laktose, Milchprotein, modifizierte Stärke, Magermilchpulver, Reisstärke), Salz.
4099200428109			en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:plant-based-beverages,en:milk-substitutes,en:plant-milks,en:cereal-milks,en:oat-milks	
4061458014496	Genießer-Salami - mit Brie	125 g	en:meats-and-their-products,en:meats,en:prepared-meats,en:cured-sausages,en:salami,de:salami-in-scheiben	"Schweinefleisch, Brie (pasteurisierte Milch, Speisesalz, Kasereikulturen (enthalten Milch), mikrobieller Labaustauschstoff, Edelschimmelkulturen), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (Muskatnuss, Macis, Knoblauch, Koriander, Pfeffer), Dextrose,
Glukosesirup, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit, Reifekulturen, Edelschimmelkulturen."
4061458051057		180 g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meat-alternatives,en:meat-analogues,en:breaded-products,en:vegetarian-nuggets	
4061464635159	Fleischklößchen in Sauce nach Balkan-Art	540g	en:canned-foods,en:meats-and-their-products,en:meals,en:meat-preparations,en:canned-meals	
4061464322943	Gartengemüsetopf mit Fleischbällchen	800 g		
4061458004107	Mandarinen-Orangen	312g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:citrus,en:mandarin-oranges	
4047247086776	Brechbohnen	455g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:fruits-and-vegetables-based-foods,en:legumes,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables,en:green-beans,en:canned-legumes,en:canned-green-beans,en:canned-common-beans	Bohnen, Wasser, Salz.
4061458018579	Kartoffelsalat mit Essig- und Öl-Dressing	1000 g	en:meals,en:prepared-salads,en:potato-dishes,en:potato-salads,de:kartoffelsalat	Kartoffeln (75%), Trinkwasser, Rapsöl, Branntweinessig, Zucker, Zwiebeln, Senfsaaten, Speisesalz, Kräuter, Gewürze, Verdickungsmittel: Guarkernmehl, Xanthan; Säureregulator: Natriumacetate. Gluten - und laktosefrei.
4061458069854	Bio Veggie Gemüse-Bratlingr	200 g	en:meat-alternatives,en:vegetarian-patties	Paprika'; (12 %), gehacktes Sojaeiweiß'; (11 %), Zwjebeln'; (11 %), Mais'; (9 %), Karotten'; (9 %), Lauch'; (9 %), Sonnenblumenöl';, Kartoffelstärke';, Weizeneiweiß'; (7%), Brechbohnen'; (6 %), Erbsen'; (5 %), Knoblauch';, Meersalz, Zitronensaftkonzentrat';, Verdickungsmittel: Johannisbrotkernmehl';, Sojasauce (Trinkwasser, Sojabohnen';, Meersalz, Weizen';), Gewürze';, Tomatenmark';, Hefe';, Rohrohrzucker';, Sellerie';. ';aus kontrolliert-biologischem Anbau / DE-ÖKO-001
4061458219860	Dip sauce Mango-Orange	300ml	en:condiments,en:sauces,en:dips,en:groceries	
4099200009926		500gr	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rye-breads	
4061458004138	Preiselbeeren	400g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:fruits-and-vegetables-based-foods,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:fruits,en:jams,en:berries,en:berry-jams,en:lingonberries,en:lingonberries-jams,de:wildpreisebeeren	Wildpreisellbeeren (40 %), Zucker (25 %), Wasser, Glukose-Fruktose-Sirup, Geliermittel: Pektin, Säuerungsmittel: Citronensäure, Festigungsmittel: Calciumcitrat
4061459181081	Prosciutto Crudo mit Trüffel	60		
4061464442832	Walnusskerne			
4061458162166	Funky American Ice Cream - Chocolate Brownie	500ml / 415g	de:eiscreme	Schlagsahne (30%), entrahmte Milch, Zucker, Glukosesirup, fettarmer Kakao (5%), eingedickte entrahmte Milch, Hühnerei-Eigelb, Weizenmehl, Hühnerei, Butter, Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Salz.
4061462292293	Funky American Ice Cream - Cookie Double Trouble	500ml / 419g	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,de:eiscreme	Schlagsahne (30%), entrahmte Milch, Zucker, Glukosesirup, eingedickte entrahmte Milch, Weizenmehl, Hühnerei-Eigelb, fettarmer Kakao (2%), Butter, Hühnerei, Hühnerei-Eipulver, Emulgator: Lecithine (Soja); Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Kakaomasse, Salz, Backtriebmittel: Natriumcarbonate; natürliche Vanillearomen, färbendes Lebensmittel: Karottenkonzentrat; natürliches Bourbon-Vanillearoma, Bourbon-Vanilleextrakt, Kakaobutter.
4061464322905	Grüner Bohnentopf mit Kartoffeln und Cabanossi	800 g		
4061458045889	Hirtenkäse in Würfeln - mit Oliven	350 g	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses	Käse (42 %) (45 % Fett i.Tr.) (Milch, Speisesalz, mikrobieller Labaustauschstoff, Käsereikulturen (enthalten Milch), Rapsöl, grüne Oliven gefüllt mit Paprikapaste (10%) (Oliven, Paprika, Salz, Verdickungsmittel: Natriumalginat, Guarkernmehl; Festigungsmittel: Calciumchlorid), geschwärzte Oliven entsteint (5 %) (0liven, Salz, Stabilisator: Eisen(I)-gluconat), Paprika, Gewürze, Kräuter.
4061464322967	Linseneintopf mit Würstchen und Bauchspeck	800 g		
4061462771408	Landbrötchen kernig	280g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:buns	_Weizenmehl_,  Wasser, 14 % Natursauerteig (Wasser, _Roggenvollkornschrot_&quot;, _Roggenmehl_&quot;, Starterkulturen), Hefe, _Hafervollkornflocken_&quot; Leinsamen&quot; (braun), Meersalz, Backmittel&quot; (Weizen - gluten&quot;, Weizenmehl&quot;, Weizenmalzmehl&quot;, Mehlbehandlungsmittel Ascorbinsäure) Weizenröstmalzmehl&quot;.
4061458182782	Frische Heumilch 3,8% Fett	1 l	en:dairies,en:milks,en:homogenized-milks,en:fresh-milks,en:whole-milks,de:heumilch,en:austrian-milks,en:esl-milks	
4061458064606		500g	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:seeds,en:legume-seeds,en:pulses,en:common-beans,en:white-beans	
4061458028516	Mini-Schüttelbrot	200 g	de:kleingebäck,de:roggenkleingebäck	Roggenmehl (89 %), Weizenmehl (5 %), Wasser, Hefe, Kümmel (1,5 %), Fenchel (1,5 %), Salz.
4099200063560		125g	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates	
4047247470636	Tomaten Linsensuppe	1pcs		
4047247470599	Gemüsesuppe	1pcs		
4061458236928	Protein Wraps	8pcs	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:white-breads,en:wheat-breads,en:wheat-flatbreads	43% _Weizenmehl_, Wasser, 15 % Proteinmischung (_Weizenprotein_, Erbsenprotein, Reisprotein), Rapsöl, _Haferpflanzenfaser_, Feuchthaltemittel: Glycerin; Leinmehl, Quinoamehl, Dextrose, Emulgator: Mono - und Diglyceride von Speisefettsäuren; jodiertes Speisesalz (Speisesalz, Kaliumjodat), Säureregulator: Äpfelsäure.
4047247041751		10pcs		
4061458162357	Snack-Kartoffeln mit Knoblauch-Dip	500g (400g + 100g)	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-preparations,en:salty-snacks-made-from-potato	Kartoffeln, Knoblauch-Dip (Rapsöl, Wasser, _Eigelb_¹, _Joghurterzeugnis_, Knoblauch 5 %, Zucker, Branntweinessig, Basilikum, Gewürze, Speisesalz, _Senfsaaten_, Dextrose, Sonnenblumenöl, Verdickungsmittel: Xanthan; Konservierungsstoffe: Kaliumsorbat, Natriumbenzoat), Rapsöl, Speisesalz. ¹Eier aus Bodenhaltung
